,Invested Amount,Successful Attacks,Failed Attacks,Business Value,Number of Employees,Employee Training,Known Vulnerabilities,External Advisor,Risk
8127,929323,35,44,5005123,89812,0,5,1,2
8128,1123814,18,35,5040827,68882,1,0,0,1
8129,336212,10,19,4919610,74158,1,6,1,1
8130,679004,32,6,4967724,21781,0,1,0,2
8131,753955,17,47,4909407,82533,2,5,1,0
8132,873035,39,24,4843018,24234,0,6,0,2
8133,836886,37,37,5016696,40114,1,4,1,2
8134,1482231,43,5,5011686,72713,0,4,0,2
8135,602181,22,26,4935297,48463,1,5,1,1
8136,437524,26,17,5022990,13127,2,3,0,2
8137,1012781,27,2,5000483,18452,1,5,1,2
8138,719740,22,22,5018314,86811,1,7,0,2
8139,85289,1,12,4980386,31621,0,7,1,2
8140,1333108,38,31,4959976,19924,0,5,0,2
8141,530063,3,24,4986568,58896,1,2,1,1
8142,885773,23,30,4974147,34378,1,5,0,2
8143,1102254,24,17,5039646,8150,0,7,1,2
8144,1367581,22,19,4977010,58661,0,5,0,2
8145,252043,2,21,5007302,45370,0,7,1,2
8146,776369,24,27,4998097,52909,2,0,0,1
8147,1372689,20,19,4980657,14763,0,6,1,2
8148,974726,10,7,4924296,29316,2,8,0,2
8149,1108963,28,21,4999596,81533,1,4,1,1
8150,664160,38,17,4971930,75911,1,0,0,1
8151,559997,42,18,5014553,70410,0,0,1,2
8152,23089,11,31,5026048,40172,1,9,0,2
8153,537931,0,24,5033050,75351,1,5,1,1
8154,358009,45,13,4934854,86349,2,0,0,0
8155,151630,39,30,4993495,60894,0,0,1,2
8156,301641,17,46,4983625,50419,1,0,0,1
8157,589383,25,14,5032305,44795,0,5,1,2
8158,477337,13,20,5063620,25320,0,5,0,2
8159,172201,13,0,4947814,46829,1,8,1,2
8160,1495807,27,42,4992693,64745,1,8,0,2
8161,483226,31,25,4944650,3727,0,3,1,2
8162,1444678,33,33,4984146,31352,0,0,0,2
8163,469555,25,11,5028468,87546,0,3,1,2
8164,375498,37,42,5096539,12255,2,0,0,2
8165,147515,13,5,5011570,25803,2,9,1,2
8166,885769,36,10,4996562,72823,0,0,0,2
8167,819281,40,17,5024115,37098,0,8,1,2
8168,1342380,20,8,4928452,26842,0,4,0,2
8169,201915,11,20,4844143,35655,1,4,1,1
8170,435390,39,15,4907774,58710,0,1,0,2
8171,463198,8,31,5024492,6867,2,4,1,1
8172,1455750,28,0,5022452,63886,1,2,0,1
8173,545718,40,11,4975647,59687,1,8,1,2
8174,44773,10,24,4972162,451,1,5,0,2
8175,1052898,49,30,4925347,85881,2,9,1,1
8176,1439955,5,42,5003800,38525,0,3,0,2
8177,374346,20,47,5044522,32541,1,5,1,2
8178,1164200,42,7,5085875,47322,0,8,0,2
8179,794078,18,36,4991588,72973,0,7,1,2
8180,55891,15,29,4870632,60997,1,2,0,1
8181,930783,37,0,5016279,43280,1,9,1,2
8182,1431817,19,18,4971050,37166,1,8,0,2
8183,1116313,49,40,4984348,74366,2,5,1,1
8184,1092641,35,46,5089871,70830,2,2,0,1
8185,805432,19,31,4974290,46315,1,1,1,1
8186,1297699,42,7,4943246,60453,0,0,0,2
8187,1299948,43,4,5016770,29632,2,6,1,2
8188,955215,0,31,5022234,74885,2,3,0,0
8189,1029473,10,49,4913675,44698,1,3,1,1
8190,305211,31,29,5024185,31507,0,5,0,2
8191,923366,33,40,4958419,12393,1,1,1,2
8192,203032,37,42,5035881,21319,2,7,0,2
8193,77588,34,38,4979587,69736,0,4,1,2
8194,1247497,48,37,4916109,84426,0,2,0,2
8195,273270,28,0,5027323,8459,0,2,1,2
8196,210444,45,3,4996034,80354,1,2,0,2
8197,1417859,48,42,5032066,21500,1,4,1,2
8198,1449108,18,17,4977489,75925,1,0,0,1
8199,210028,40,21,4973280,20048,0,2,1,2
8200,1245809,21,29,5069606,75579,2,7,0,1
8201,1476091,16,18,4984879,31583,2,8,1,1
8202,1174199,34,14,5027545,62298,1,2,0,1
8203,319859,5,34,4926851,46866,1,9,1,2
8204,1060554,20,14,4972498,49910,2,2,0,1
8205,748869,17,40,5035690,71066,0,0,1,1
8206,1093366,31,48,5008431,82146,2,1,0,0
8207,1143028,15,22,4978009,71237,2,3,1,0
8208,348166,37,14,5073703,88804,1,5,0,2
8209,1064179,26,39,5036575,15086,0,9,1,2
8210,1141386,8,23,5054633,28339,0,1,0,2
8211,1028741,36,21,4955118,1144,0,9,1,2
8212,1032101,23,47,5049716,45994,0,0,0,2
8213,237215,7,40,4973516,46321,0,0,1,1
8214,98931,34,32,4962286,76078,0,6,0,2
8215,268458,34,34,4833860,26850,1,8,1,2
8216,217798,10,28,5017713,32078,1,7,0,2
8217,667370,29,1,4968286,18308,2,1,1,1
8218,1044725,1,40,5004680,35509,2,3,0,1
8219,363996,9,36,4928953,2223,2,5,1,2
8220,1428729,41,46,4965862,49667,0,8,0,2
8221,1066391,1,12,4986150,70830,1,9,1,1
8222,812894,48,37,4976874,47806,0,8,0,2
8223,1426383,37,47,5093201,46300,1,2,1,1
8224,586812,21,32,5069888,5294,0,6,0,2
8225,1019831,33,22,5060304,51836,0,1,1,2
8226,194726,11,16,5042091,56569,2,1,0,1
8227,51221,24,45,5054821,22127,1,6,1,2
8228,442103,0,29,5019698,58634,2,6,0,1
8229,395988,22,17,4964307,21384,1,8,1,2
8230,1369091,9,15,5000643,7591,1,4,0,2
8231,1283258,6,16,5012614,82932,1,4,1,1
8232,1447375,15,27,4975990,58654,0,5,0,2
8233,677982,23,43,4866086,73953,2,6,1,0
8234,287053,13,34,5037029,14387,1,2,0,2
8235,768025,4,26,4948208,11634,0,4,1,1
8236,231782,2,34,5007313,42779,2,3,0,1
8237,396992,41,35,5032081,21283,1,5,1,2
8238,820728,49,15,5045927,75608,1,8,0,2
8239,1074307,26,43,5023740,59811,2,5,1,1
8240,322817,44,45,5027360,84604,2,3,0,1
8241,1262122,29,29,5050486,26289,0,6,1,2
8242,698798,15,37,4988835,71593,2,7,0,1
8243,1054300,17,20,5048348,72903,1,3,1,1
8244,622984,2,45,4872429,69844,0,1,0,2
8245,925218,32,39,4990171,82746,0,8,1,2
8246,327343,15,14,4918241,11397,2,1,0,2
8247,1030480,4,27,5009629,11631,2,2,1,1
8248,1220816,32,47,4996280,66375,1,8,0,2
8249,1009501,3,18,5006793,79964,1,4,1,1
8250,1494447,20,37,5001378,42976,0,1,0,2
8251,566445,8,11,5002107,36228,1,3,1,1
8252,870870,31,41,4943242,65729,0,2,0,2
8253,1007550,45,37,4988721,44092,2,8,1,2
8254,491696,10,41,5021657,11710,2,1,0,1
8255,953791,4,31,5047736,70242,1,8,1,1
8256,1505058,11,0,5048144,14591,0,9,0,2
8257,625973,5,37,5001708,30751,1,8,1,2
8258,1479812,10,18,4968363,65223,1,0,0,1
8259,1372883,26,17,4973774,87419,2,3,1,0
8260,103065,40,21,4988839,8346,1,1,0,2
8261,35381,24,6,4985101,33031,1,3,1,2
8262,947151,27,48,5063473,79880,1,9,0,2
8263,24611,19,44,5025743,59631,2,2,1,0
8264,1076335,17,18,4961818,27328,2,5,0,2
8265,1385418,30,28,4968330,63248,0,5,1,2
8266,171238,23,4,5010555,73881,2,9,0,1
8267,1268220,47,24,4986856,47681,1,6,1,2
8268,897316,28,26,5081422,26349,2,3,0,2
8269,330637,35,41,5011821,26075,2,0,1,1
8270,36474,29,24,5035630,34664,2,9,0,2
8271,489000,35,42,5018354,11689,0,4,1,2
8272,264818,13,21,5054557,87751,2,2,0,0
8273,466466,27,21,5068043,9393,1,4,1,2
8274,516678,48,41,4985740,85735,0,8,0,2
8275,1068785,39,7,4979987,64682,0,1,1,2
8276,1174293,10,14,4989354,20062,2,5,0,2
8277,794117,32,48,4986408,20987,2,2,1,1
8278,644047,18,43,4987901,82551,0,8,0,2
8279,921498,22,25,5064994,81930,1,4,1,1
8280,829578,41,17,4992363,71084,2,9,0,1
8281,1502128,13,17,5027313,76093,0,9,1,2
8282,191895,30,47,5025955,50475,0,1,0,2
8283,614598,20,18,4982583,20472,1,5,1,2
8284,922273,14,40,5023372,79745,0,7,0,2
8285,833840,47,5,4957517,51962,2,5,1,1
8286,1428125,7,19,4992984,71897,1,4,0,1
8287,1409582,4,44,4972437,65557,0,4,1,1
8288,1477775,47,20,5087179,26229,1,9,0,2
8289,590639,3,4,4993535,57180,2,4,1,0
8290,1239323,21,43,5020002,53907,2,1,0,1
8291,659043,38,46,4997338,86686,1,8,1,2
8292,831793,15,42,4998709,87407,0,6,0,2
8293,1191125,17,28,4987779,67837,2,6,1,0
8294,398285,45,31,4929623,24813,0,7,0,2
8295,858603,2,44,4948328,60600,1,2,1,1
8296,1458559,36,41,5045462,72451,0,9,0,2
8297,1308667,12,31,4899974,55799,0,9,1,2
8298,1048373,42,17,5031778,38306,1,6,0,2
8299,1492654,38,45,5029222,79782,0,3,1,2
8300,969454,7,46,4966337,58272,1,8,0,2
8301,526112,13,7,5008793,18059,0,5,1,2
8302,576569,39,34,5058733,54063,1,1,0,2
8303,610314,33,29,5009107,62850,2,6,1,1
8304,1168876,18,7,4958413,39134,1,6,0,2
8305,841733,28,22,5023298,7271,0,9,1,2
8306,830047,43,34,4982674,5064,1,3,0,2
8307,607213,49,15,5005404,40824,1,5,1,2
8308,50738,19,26,5001214,12589,0,2,0,2
8309,533421,18,31,4982563,20573,2,6,1,2
8310,155778,22,33,4951569,26503,0,9,0,2
8311,1271246,34,38,5052062,55460,2,4,1,1
8312,84592,10,31,4996293,38307,1,9,0,2
8313,466285,28,48,5010488,18829,2,2,1,1
8314,738786,15,24,5024031,81562,2,3,0,0
8315,1106272,41,9,4889034,84712,0,5,1,2
8316,1476115,37,27,5043730,59543,2,3,0,1
8317,1117116,33,35,5049347,38994,0,6,1,2
8318,1445242,2,10,5017892,15486,2,9,0,2
8319,752305,27,22,4981808,27686,1,7,1,2
8320,356194,1,49,4981143,29585,0,5,0,2
8321,1209770,49,3,4974072,70544,1,1,1,1
8322,1411305,45,44,4968469,30622,1,2,0,2
8323,1298733,30,12,5023137,27660,0,3,1,2
8324,382035,13,27,5133409,57871,0,6,0,2
8325,633936,13,15,5119613,39502,2,6,1,1
8326,269221,24,3,5067936,12189,2,4,0,2
8327,1322207,19,48,4986481,85034,1,8,1,1
8328,338772,14,16,5002693,54950,2,2,0,1
8329,1152305,9,16,4971648,81159,1,2,1,0
8330,1244583,43,30,5012878,77345,2,7,0,1
8331,1415955,8,24,5003977,70157,1,3,1,1
8332,585977,46,45,4923803,86065,0,8,0,2
8333,769896,17,22,5055463,59767,1,6,1,1
8334,1331684,40,7,4973347,48707,2,2,0,1
8335,478745,26,33,5041612,15391,1,9,1,2
8336,663609,32,27,4956101,74568,2,5,0,1
8337,28127,9,28,5085192,64433,2,8,1,1
8338,689807,25,7,5026350,82599,1,8,0,2
8339,201312,30,0,5038196,85356,0,5,1,2
8340,2110,22,43,4926630,52358,1,6,0,2
8341,384277,35,44,5018349,85920,2,6,1,0
8342,1315900,21,10,4915652,25541,1,0,0,1
8343,1248065,48,10,4966675,65105,2,3,1,1
8344,1315684,25,31,5086812,29962,2,6,0,2
8345,1459450,18,1,4982580,5679,1,5,1,2
8346,927095,15,3,4988180,60864,2,9,0,1
8347,790556,19,35,4990524,30149,0,2,1,2
8348,61445,22,14,4911296,29800,1,3,0,2
8349,203106,4,24,5077467,374,0,6,1,2
8350,1085586,14,20,4954998,28995,1,0,0,1
8351,1278416,40,43,5003811,10674,1,4,1,2
8352,342163,33,48,4984402,80593,1,6,0,2
8353,1289187,45,35,4939379,81063,2,7,1,1
8354,251019,34,32,5003551,47544,1,4,0,2
8355,176429,30,47,4988392,74951,0,7,1,2
8356,779896,32,11,5017268,5184,0,9,0,2
8357,915715,0,13,5021190,72842,2,6,1,0
8358,1092395,24,15,5009432,3234,2,1,0,2
8359,1241061,35,9,5062986,63461,0,9,1,2
8360,1097310,13,39,4929062,37695,1,1,0,1
8361,1263742,7,22,5051117,65660,1,0,1,0
8362,239778,30,6,4972070,76601,2,8,0,1
8363,257760,28,4,4904155,46898,0,1,1,2
8364,1005196,24,5,5031024,33637,1,6,0,2
8365,766334,1,4,5005080,60307,1,8,1,1
8366,319049,16,1,5019488,29311,1,2,0,2
8367,1011826,20,44,4996900,34595,0,1,1,1
8368,227676,13,40,5024985,5254,1,4,0,2
8369,152415,32,10,5021179,67769,1,7,1,2
8370,790988,10,25,4948154,43089,1,9,0,2
8371,1205809,45,27,4973545,80524,2,1,1,0
8372,252517,49,22,5019329,34189,1,4,0,2
8373,72538,14,7,4970991,15890,2,8,1,2
8374,1429208,16,30,4974895,49336,1,2,0,1
8375,930690,14,9,5083232,87656,2,2,1,0
8376,815607,8,30,4972297,63813,0,4,0,2
8377,492409,23,4,5029725,2594,0,7,1,2
8378,46828,25,23,5008367,1392,2,7,0,2
8379,1227502,25,41,5022431,89804,2,5,1,0
8380,1069963,13,5,4928248,54716,1,5,0,1
8381,924141,41,7,4960276,9111,1,9,1,2
8382,208837,7,4,5023367,45696,1,0,0,1
8383,498573,47,14,5019580,62047,1,2,1,2
8384,998887,30,49,4957785,70478,1,7,0,2
8385,1062770,9,15,4977161,12345,1,7,1,2
8386,458869,8,17,4873330,59236,1,0,0,1
8387,1468646,27,40,5010431,66624,2,1,1,0
8388,684395,46,22,5038522,5659,1,9,0,2
8389,520632,30,40,4964756,84072,2,6,1,0
8390,1002023,23,31,5041328,56294,2,0,0,1
8391,185401,28,21,4993984,15574,0,0,1,2
8392,722175,1,38,4996422,30525,1,3,0,1
8393,222024,30,45,4921006,79170,2,6,1,1
8394,58071,43,15,4927216,77406,2,6,0,1
8395,507765,41,21,4902259,47710,2,1,1,1
8396,139737,0,38,5069115,37223,2,4,0,1
8397,388430,20,11,4943518,7195,2,7,1,2
8398,918423,42,7,5019055,76736,1,1,0,1
8399,63227,16,28,5021052,71620,0,0,1,1
8400,856474,12,19,4974284,40554,1,0,0,1
8401,49542,49,25,4940511,64918,1,3,1,2
8402,267777,41,15,4989180,46415,0,6,0,2
8403,1005347,5,5,4965069,79591,0,9,1,2
8404,388905,20,6,4944192,78538,0,3,0,2
8405,1059337,9,44,5028914,15170,0,3,1,1
8406,900831,7,36,4905538,57389,0,4,0,2
8407,1394261,16,9,4913030,76221,0,3,1,2
8408,934721,31,14,4947390,21706,0,0,0,2
8409,374612,10,27,5107695,47836,1,7,1,1
8410,127472,47,17,5015141,10823,1,6,0,2
8411,479446,15,17,5013194,51917,2,3,1,1
8412,790782,7,16,4995018,39218,0,5,0,2
8413,877790,5,27,4961091,63150,1,3,1,1
8414,460863,32,37,4990587,69314,2,6,0,1
8415,1356342,24,44,4994288,5512,2,1,1,1
8416,1423720,27,20,5021144,15226,2,8,0,2
8417,631155,41,24,4945019,37395,2,3,1,1
8418,45054,15,8,5061673,41041,0,4,0,2
8419,527135,23,17,4982806,25705,2,1,1,1
8420,98570,0,42,5015108,46949,0,0,0,1
8421,95030,6,12,4948833,37839,1,0,1,1
8422,41711,12,4,4984510,77988,1,3,0,1
8423,282332,30,46,4964774,11953,1,8,1,2
8424,633822,39,49,5043440,12539,0,3,0,2
8425,1105998,15,26,5023836,19031,2,9,1,2
8426,205368,14,2,4991823,44229,1,8,0,2
8427,432990,31,17,4918670,9514,1,5,1,2
8428,744769,32,15,4962853,73187,2,6,0,1
8429,449567,24,45,5021282,51209,0,0,1,2
8430,1397,32,46,5044975,89417,1,0,0,1
8431,1012989,44,8,4912485,35783,0,0,1,2
8432,66366,15,9,4940768,70053,0,0,0,2
8433,1354557,28,15,5042632,59365,2,8,1,1
8434,1276112,39,5,5072422,55004,2,8,0,2
8435,379417,26,29,5007635,77122,1,8,1,2
8436,1495956,30,4,4989713,18334,2,1,0,1
8437,1345521,48,12,4996753,66284,1,6,1,2
8438,442520,49,19,5066561,7541,2,4,0,2
8439,693467,28,5,4994898,17936,0,7,1,2
8440,593721,1,49,5036165,89802,0,5,0,2
8441,384993,37,28,5087835,9306,0,9,1,2
8442,683786,21,43,5027028,14063,2,5,0,2
8443,476426,9,31,4893721,48084,0,3,1,2
8444,577718,44,31,4929066,22291,1,9,0,2
8445,678877,0,31,4997867,36689,2,4,1,1
8446,150864,11,16,4967674,89357,0,2,0,2
8447,647530,32,15,4982593,30624,2,9,1,2
8448,418984,39,6,4955960,72094,2,0,0,1
8449,425738,25,48,5017618,68271,0,9,1,2
8450,759427,33,15,5008875,49663,1,5,0,2
8451,1176970,6,31,5046134,10630,0,5,1,2
8452,612413,13,31,4984370,21170,2,6,0,2
8453,1405496,3,44,5059957,79717,1,0,1,0
8454,83615,25,23,4898487,4486,1,5,0,2
8455,324017,47,15,5103480,53199,1,2,1,2
8456,555239,40,34,5032985,26428,0,1,0,2
8457,1141807,5,27,5037157,70423,1,8,1,1
8458,658462,48,49,5005234,13496,1,9,0,2
8459,16729,15,21,5083489,89649,2,8,1,0
8460,719932,17,17,4996473,54765,1,8,0,2
8461,192967,46,9,5064256,1472,0,4,1,2
8462,1456201,28,11,4863192,11273,0,2,0,2
8463,744425,9,29,4994335,47444,0,8,1,2
8464,709738,43,47,5023538,43731,2,3,0,2
8465,920450,11,15,5092163,33540,2,8,1,1
8466,429333,44,13,5064235,22327,2,6,0,2
8467,762380,41,34,4980278,55210,1,6,1,2
8468,991147,6,37,4975396,64872,0,1,0,2
8469,1057505,39,23,5029108,79845,0,5,1,2
8470,441158,13,15,4964354,16624,1,4,0,2
8471,697940,19,34,5032608,76850,0,9,1,2
8472,1474635,45,14,5012804,48466,0,6,0,2
8473,221488,28,38,5046083,69896,2,0,1,0
8474,47942,10,44,4996997,36508,1,8,0,2
8475,464731,21,45,5063601,69095,0,4,1,2
8476,1269189,18,23,4979942,44849,1,1,0,1
8477,256185,49,39,4988235,56521,2,4,1,1
8478,742478,36,28,4945770,80641,0,1,0,2
8479,466442,20,37,4988564,58033,0,0,1,1
8480,100254,37,38,4968978,29551,1,8,0,2
8481,750813,33,31,4918592,55538,2,5,1,1
8482,662290,16,34,4893413,26443,1,9,0,2
8483,778081,20,22,5054268,11254,1,2,1,1
8484,253624,40,49,5009406,54857,0,4,0,2
8485,317536,29,5,5019233,70389,1,8,1,2
8486,471682,27,15,4998742,51619,1,3,0,2
8487,349236,29,12,5056478,13442,0,3,1,2
8488,701701,21,20,4969883,54148,2,7,0,1
8489,1064329,43,28,5061662,47469,1,2,1,1
8490,501319,3,18,4972117,56692,2,8,0,1
8491,508127,39,31,4943226,64494,0,4,1,2
8492,1305868,31,5,4986953,54756,1,0,0,1
8493,971501,1,37,4947211,81480,2,6,1,0
8494,550886,29,8,4962120,53156,2,6,0,1
8495,1289370,24,47,5089835,64361,2,2,1,0
8496,893096,38,8,5067202,85603,0,1,0,2
8497,878029,20,46,4968368,64807,0,9,1,2
8498,947741,19,6,5055927,18072,0,5,0,2
8499,1044349,20,4,4989981,15887,1,8,1,2
8500,554261,7,19,4961590,78544,2,4,0,0
8501,247733,13,47,5042580,70491,0,3,1,2
8502,1309691,4,8,5052391,63012,2,9,0,1
8503,605131,39,27,4912536,44515,2,6,1,1
8504,321789,10,47,4945653,13879,1,1,0,2
8505,803467,24,41,5033602,57874,0,5,1,2
8506,767285,36,31,5104843,2227,2,1,0,2
8507,1068508,24,44,5093538,29483,1,5,1,2
8508,210249,41,41,5039098,82015,2,4,0,1
8509,781103,47,25,5073057,77119,2,5,1,1
8510,479184,37,6,5025979,35935,0,2,0,2
8511,146008,6,20,4957330,17216,0,5,1,2
8512,972827,7,22,4969834,58157,1,0,0,1
8513,1197262,41,11,4969009,57217,1,4,1,2
8514,846655,43,1,4963472,18058,1,1,0,2
8515,340229,45,2,5001182,19483,1,0,1,2
8516,790502,28,3,4954454,69714,0,2,0,2
8517,312862,7,9,4958733,32876,0,3,1,2
8518,309516,47,20,4980722,13712,2,5,0,2
8519,1442994,13,15,5000338,87917,0,3,1,1
8520,1044387,42,15,5007610,30319,0,3,0,2
8521,1469969,12,17,5014086,66873,0,4,1,2
8522,437745,25,3,5049116,83673,2,5,0,1
8523,72179,2,19,5036486,17823,2,1,1,1
8524,1177327,11,19,5039973,13368,1,5,0,2
8525,975020,26,23,5009454,75355,2,4,1,0
8526,396305,49,4,4959953,4126,2,6,0,2
8527,838354,17,0,4981051,46154,1,1,1,1
8528,598232,12,12,4976123,70369,2,1,0,0
8529,980193,48,49,4879506,85955,2,3,1,0
8530,20116,22,19,4958158,4502,2,4,0,2
8531,318788,34,22,4986295,45464,0,3,1,2
8532,427702,33,46,4945077,58481,0,8,0,2
8533,910989,35,28,5018570,33471,2,8,1,2
8534,728510,30,28,5044669,43687,0,5,0,2
8535,519722,40,41,5051337,17718,0,3,1,2
8536,742318,37,35,4990282,52622,1,6,0,2
8537,1177054,6,30,4900845,75985,0,9,1,2
8538,1178076,16,34,5033811,86341,2,1,0,0
8539,443259,40,37,4970397,31904,2,0,1,1
8540,232134,7,46,5020322,70916,2,2,0,0
8541,808957,31,46,5013294,44011,2,3,1,1
8542,8388,15,30,5034713,47730,0,8,0,2
8543,191368,24,27,5021485,71006,2,8,1,1
8544,1361418,4,3,4972500,70402,1,9,0,1
8545,761569,27,40,4980981,77263,2,4,1,0
8546,623404,34,13,5000063,70482,2,7,0,1
8547,246777,21,11,4926701,48545,0,0,1,2
8548,219468,8,19,4989473,82626,0,1,0,2
8549,1079204,24,8,5043228,72422,2,1,1,0
8550,367876,33,17,5042555,16586,0,9,0,2
8551,962149,29,21,4957864,48771,2,1,1,1
8552,555646,37,35,5003252,33525,2,7,0,2
8553,837004,16,17,4996069,18510,2,2,1,1
8554,389707,6,30,5133912,89300,1,8,0,1
8555,315599,3,28,4995657,6398,2,8,1,2
8556,631481,28,49,4992670,64850,1,3,0,2
8557,1397720,39,6,5039529,31656,0,2,1,2
8558,201164,26,47,4997908,60959,0,3,0,2
8559,1017822,4,41,5059059,47086,0,7,1,2
8560,200488,22,31,4980427,33056,0,6,0,2
8561,1075563,43,7,4973797,89280,1,1,1,1
8562,209859,34,1,5043700,25201,0,8,0,2
8563,1206297,13,14,5043954,35615,1,3,1,1
8564,1434093,5,49,4977877,86178,0,3,0,2
8565,1039594,16,38,4991643,9240,0,2,1,1
8566,998034,19,29,4978066,27908,2,5,0,2
8567,551746,6,6,5041847,24283,0,8,1,2
8568,697975,45,27,5001579,85185,0,0,0,2
8569,857059,28,20,5000711,22735,0,1,1,2
8570,1202792,45,24,5044971,66917,0,2,0,2
8571,698975,30,8,4975462,79208,2,6,1,0
8572,329811,40,45,4951456,79936,2,7,0,1
8573,1156121,14,45,4963332,77568,2,1,1,0
8574,1382667,20,34,4999235,57908,2,8,0,1
8575,664375,44,5,4908001,41353,2,6,1,2
8576,159878,21,36,5079258,79707,2,9,0,1
8577,730812,19,12,4983249,35081,1,7,1,2
8578,756866,37,15,4986208,1065,2,5,0,2
8579,658436,34,16,5117966,78338,1,6,1,1
8580,463754,16,3,5070970,71518,2,7,0,1
8581,967372,27,17,4996605,87681,2,6,1,0
8582,1404905,20,41,4938906,31284,0,7,0,2
8583,1435564,9,20,5042560,39,1,2,1,1
8584,68644,11,8,5038806,41133,2,0,0,1
8585,781000,33,34,5016153,2379,1,1,1,2
8586,1169893,6,21,4918623,16689,0,5,0,2
8587,1167679,33,17,5014555,69178,1,4,1,1
8588,302379,34,11,4985617,3253,2,7,0,2
8589,579179,12,43,5089753,17551,2,0,1,1
8590,1250418,38,11,5007821,49837,2,0,0,1
8591,1483766,38,41,5024693,76897,0,3,1,2
8592,1020525,20,33,5048409,62954,0,2,0,2
8593,152267,37,9,4925451,60814,1,2,1,1
8594,371960,8,5,5088344,13062,2,1,0,1
8595,560400,49,21,5089558,53041,2,3,1,1
8596,1203009,2,34,5014377,67086,2,2,0,0
8597,1379046,28,29,4991490,19339,2,2,1,1
8598,595135,42,10,4913583,12412,1,8,0,2
8599,677688,34,21,4972793,56787,0,2,1,2
8600,729812,3,32,5063600,20679,2,5,0,1
8601,402765,30,6,5021176,28997,2,6,1,2
8602,145735,12,11,5054599,35211,2,3,0,1
8603,386828,45,44,4943571,68708,1,4,1,2
8604,389754,26,30,4942634,48441,1,0,0,1
8605,616023,26,47,4916416,80040,2,4,1,0
8606,674840,22,20,5119351,47121,1,5,0,2
8607,1195291,17,6,4956199,82033,0,9,1,2
8608,869578,38,39,4991816,17758,2,2,0,2
8609,1417358,42,36,5130231,70934,0,9,1,2
8610,105043,41,31,5083533,68875,1,2,0,2
8611,370292,7,13,5088235,38197,2,7,1,1
8612,67004,30,6,5007763,39865,1,5,0,2
8613,901361,42,36,5033907,38929,2,4,1,1
8614,290616,32,42,4950855,52615,1,6,0,2
8615,491771,33,17,4910914,45521,1,9,1,2
8616,78393,32,14,5034786,21499,0,4,0,2
8617,11076,46,12,5026264,11035,1,3,1,2
8618,843781,47,21,4995988,87842,2,9,0,1
8619,1159113,15,39,4981050,75329,2,9,1,0
8620,673415,43,22,5017437,75701,0,3,0,2
8621,1140198,38,10,5036303,77454,1,8,1,2
8622,655753,49,7,4935326,87217,0,9,0,2
8623,824138,46,27,5049760,86122,1,1,1,1
8624,1148443,45,23,4979937,69233,1,1,0,2
8625,863224,27,30,5005971,34991,0,3,1,2
8626,885997,17,8,4933343,43506,0,9,0,2
8627,655002,3,42,5015711,20594,1,3,1,1
8628,99658,32,32,5001476,30142,0,7,0,2
8629,1204629,17,22,4946458,33941,2,1,1,1
8630,24569,36,29,5012632,77745,2,0,0,0
8631,907620,7,13,5025473,82797,1,7,1,1
8632,656988,3,32,5082441,56567,0,5,0,2
8633,1412274,32,42,5072711,82440,1,2,1,1
8634,1375671,1,31,4950135,12804,2,3,0,1
8635,811980,40,28,4897634,69858,2,5,1,1
8636,1398550,9,8,5031861,3596,1,3,0,2
8637,1316807,26,19,4986147,69943,0,9,1,2
8638,1174366,46,24,5043288,15350,1,3,0,2
8639,531996,10,2,4986123,289,1,7,1,2
8640,132369,35,32,4966710,9909,2,1,0,2
8641,174096,47,44,4925850,49001,1,9,1,2
8642,1073989,37,21,5065827,76509,2,6,0,1
8643,839972,27,0,4941430,89812,1,2,1,1
8644,1406065,4,15,4954390,67506,2,2,0,0
8645,1038405,46,2,5025264,50216,2,0,1,1
8646,455714,37,25,4992704,36051,2,8,0,2
8647,925594,29,3,5045782,40866,2,0,1,1
8648,1031681,17,48,4963657,58047,2,6,0,1
8649,1411126,31,30,4917111,77897,1,9,1,2
8650,876940,40,33,5002983,40650,1,9,0,2
8651,1219760,34,33,4936354,15394,1,0,1,1
8652,1196946,36,4,4958381,22923,1,7,0,2
8653,1361564,47,3,4976239,19500,1,4,1,2
8654,438311,25,23,5025475,87663,1,1,0,1
8655,893667,45,31,4984971,79902,0,8,1,2
8656,263125,13,14,5140148,84791,2,1,0,0
8657,547980,36,38,5057503,62526,0,5,1,2
8658,673966,27,32,5006336,32055,1,4,0,2
8659,755727,2,42,5060669,12633,0,9,1,2
8660,384892,15,22,4980533,42682,2,9,0,2
8661,86778,32,15,5007108,68792,0,6,1,2
8662,1195677,35,7,5021628,54360,2,1,0,1
8663,794374,15,33,4932842,87725,0,8,1,2
8664,225747,45,3,5025371,28277,2,0,0,2
8665,1026257,28,39,5021037,88084,0,1,1,2
8666,613319,39,11,4978425,1840,0,2,0,2
8667,86395,16,24,5021730,66163,0,3,1,2
8668,674781,43,49,5082461,54197,0,3,0,2
8669,518545,48,7,4976389,31143,2,8,1,2
8670,847422,21,47,4943147,34849,2,2,0,1
8671,71081,30,34,4956464,46344,2,6,1,1
8672,50581,8,4,5071111,30274,0,2,0,2
8673,473797,36,34,4962971,77025,2,9,1,1
8674,548442,11,13,4909955,22234,1,5,0,2
8675,1027859,21,37,5015670,42721,0,3,1,2
8676,1021673,7,16,4978111,64808,2,6,0,1
