,Invested Amount,Successful Attacks,Failed Attacks,Business Value,Number of Employees,Employee Training,Known Vulnerabilities,External Advisor,Risk
9322,309943,25,29,4959854,1002,1,5,0,2
9323,918551,32,20,4984891,63806,0,3,1,2
9324,1284517,27,19,4949010,1714,0,7,0,2
9325,663447,16,40,4974747,51341,0,7,1,2
9326,965393,33,25,4929897,75643,1,3,0,1
9327,262083,16,10,5031380,1504,0,2,1,2
9328,646423,27,27,4969064,10187,2,0,0,2
9329,446796,35,9,4989331,32779,2,8,1,2
9330,263979,23,48,4991238,39113,2,2,0,1
9331,668812,13,6,4967811,6143,2,7,1,2
9332,283111,32,25,5028403,39014,1,5,0,2
9333,714304,36,41,5072151,79148,2,2,1,0
9334,183802,18,30,4953615,4294,0,3,0,2
9335,45841,15,9,5038568,48505,1,7,1,2
9336,5697,29,21,4878333,32423,2,1,0,1
9337,1117745,12,9,5009311,81783,2,5,1,0
9338,69586,49,29,4922875,79592,2,3,0,1
9339,1243291,41,12,4927923,64339,2,7,1,1
9340,1264230,31,35,5023648,81096,2,5,0,1
9341,613952,14,7,4843026,87491,2,4,1,0
9342,817577,24,4,5024781,1767,1,2,0,2
9343,289943,9,39,5046928,60806,1,9,1,2
9344,906122,20,16,4950644,64347,1,8,0,2
9345,1477441,35,33,5014729,88501,1,9,1,1
9346,51964,43,49,4979475,78119,1,3,0,2
9347,1404767,25,38,5048245,67019,0,0,1,1
9348,1115334,32,11,5080219,22353,2,4,0,2
9349,866281,20,26,5011014,35438,0,7,1,2
9350,528509,28,35,5039518,78292,1,4,0,1
9351,586872,10,35,5033276,20748,0,2,1,1
9352,764200,44,35,5024815,80137,2,2,0,1
9353,64098,16,31,4985424,69572,1,5,1,1
9354,428724,42,5,5038754,78661,2,6,0,1
9355,1270986,35,42,5061595,56788,0,0,1,2
9356,842104,25,7,5043011,83505,0,9,0,2
9357,719046,23,22,4960807,62660,1,6,1,1
9358,290636,21,11,4916039,72726,0,1,0,2
9359,1151223,32,39,4953361,23023,0,1,1,2
9360,1029164,5,34,4955935,72071,0,3,0,2
9361,555220,30,26,4859845,28163,0,2,1,2
9362,1336180,4,12,5028095,32389,1,7,0,2
9363,508395,47,44,5083659,85126,0,2,1,2
9364,180673,32,32,5059795,42259,0,6,0,2
9365,957309,25,32,5055743,80030,0,9,1,2
9366,1366887,21,33,5020902,42949,0,1,0,2
9367,841169,47,38,5032221,66805,1,5,1,2
9368,517819,44,30,4912729,42223,1,2,0,2
9369,871076,22,37,5043314,74390,0,3,1,2
9370,206230,25,42,5064263,42623,2,6,0,2
9371,229301,17,30,5116611,63849,1,8,1,2
9372,400657,34,49,4971253,7571,1,4,0,2
9373,867918,13,19,5061283,15148,2,2,1,1
9374,1412363,33,43,5001232,2129,0,7,0,2
9375,433715,6,35,5099000,35009,2,9,1,1
9376,1426776,1,33,4919221,8194,2,1,0,1
9377,1510465,19,26,5037498,75192,2,7,1,0
9378,648959,30,12,4955097,62774,1,6,0,2
9379,785090,2,7,5038072,27000,1,6,1,1
9380,1302622,30,5,5013475,89306,1,9,0,2
9381,362293,25,13,5028151,37841,0,1,1,2
9382,1126544,41,12,4941871,34771,0,6,0,2
9383,1254831,39,22,4892427,55435,0,4,1,2
9384,717162,39,2,4969414,15902,1,9,0,2
9385,860786,12,33,5010536,56448,1,4,1,1
9386,360472,33,20,4926716,13525,2,5,0,2
9387,694427,41,36,5065509,44468,2,4,1,1
9388,971831,49,23,4972775,50260,1,0,0,2
9389,1356996,45,42,5014488,86221,1,3,1,1
9390,1326286,12,19,5018094,7451,1,6,0,2
9391,624582,40,39,4913011,52276,1,4,1,2
9392,414980,13,35,4955929,47004,2,7,0,1
9393,303764,9,39,5017981,62994,2,4,1,0
9394,623002,41,6,5035097,35717,0,5,0,2
9395,585472,10,28,4971926,33679,0,4,1,2
9396,1122287,25,29,4990126,65304,1,7,0,2
9397,1361469,34,31,4969295,79452,1,3,1,1
9398,18335,45,46,4972200,8608,0,8,0,2
9399,1111784,32,48,4987813,73377,2,9,1,1
9400,61348,5,45,5036673,43726,1,4,0,2
9401,60601,39,7,5028665,53345,0,3,1,2
9402,831673,18,3,5068358,70776,2,2,0,0
9403,1046486,11,45,4972712,78897,2,8,1,0
9404,588105,39,12,4989806,3575,2,8,0,2
9405,80939,1,12,4973476,32192,0,2,1,1
9406,944865,47,46,5091838,29214,2,5,0,2
9407,1150564,15,30,5078744,79390,0,5,1,2
9408,1010163,31,35,5002228,87962,2,2,0,0
9409,1134857,0,24,4944595,72623,0,8,1,2
9410,1334419,18,34,4921315,65612,2,5,0,1
9411,323061,4,48,5099788,54463,0,6,1,2
9412,1492422,38,30,5019044,1739,1,8,0,2
9413,39337,8,4,4987984,5763,1,8,1,2
9414,885085,0,2,5056958,56002,1,2,0,1
9415,1107822,31,19,4981359,29147,2,2,1,1
9416,808012,26,28,5023491,28713,0,7,0,2
9417,13674,5,32,5127721,6172,1,9,1,2
9418,584504,9,35,5001510,72139,1,4,0,1
9419,383505,23,47,5034037,19439,1,3,1,2
9420,966900,6,31,4993115,22569,0,6,0,2
9421,262668,32,35,5028104,17119,1,0,1,2
9422,1379063,37,25,4982689,32146,1,8,0,2
9423,658196,2,13,4992289,77386,0,9,1,2
9424,317807,0,28,5033247,28336,2,6,0,1
9425,285028,44,37,4942761,74296,1,1,1,1
9426,883094,44,16,5029976,44100,0,8,0,2
9427,1193841,43,35,4947451,49347,2,2,1,1
9428,762842,30,4,4957400,28202,1,3,0,2
9429,152372,40,24,5012312,35317,0,1,1,2
9430,791577,47,35,5004715,83680,0,6,0,2
9431,1364034,20,25,4961176,44492,2,1,1,0
9432,600554,15,34,4876464,12450,1,8,0,2
9433,1037556,29,21,5017288,68861,2,8,1,1
9434,1368156,34,49,5009881,20917,1,5,0,2
9435,695149,41,4,4947024,52985,2,2,1,1
9436,750248,21,42,5010113,25903,2,2,0,1
9437,985941,15,10,4986526,17559,1,0,1,1
9438,358718,11,5,5014516,75114,2,1,0,0
9439,349187,48,32,4997368,11561,2,3,1,2
9440,402355,14,14,4981368,45952,2,3,0,1
9441,507465,6,48,5040876,36921,0,0,1,1
9442,887802,41,43,4937348,17809,2,1,0,2
9443,1432370,9,14,4989238,10014,0,0,1,1
9444,856942,48,9,5013521,19508,0,5,0,2
9445,1350934,0,28,4978381,28239,0,1,1,1
9446,962256,0,39,4924812,42022,0,4,0,2
9447,1163622,25,10,5009428,241,0,5,1,2
9448,734662,8,9,5003676,81039,2,7,0,0
9449,842925,11,36,4965923,49998,0,4,1,2
9450,266303,13,10,4934660,81668,1,5,0,1
9451,801329,14,4,5015036,26908,0,5,1,2
9452,1313829,13,37,5012646,76091,0,0,0,1
9453,256343,16,35,4995181,243,1,4,1,2
9454,1300362,29,12,4978837,890,0,4,0,2
9455,798991,47,42,5014456,11398,1,0,1,2
9456,1220401,48,30,5009053,61822,2,4,0,1
9457,1379568,22,23,4997540,15382,2,8,1,2
9458,653067,39,16,5093915,71804,0,0,0,2
9459,611239,22,29,4943876,69028,0,7,1,2
9460,171934,8,43,4969923,71439,1,9,0,2
9461,198550,1,40,5058731,67357,0,0,1,1
9462,393953,15,12,4956177,56862,2,5,0,1
9463,1001044,3,21,5122230,3935,2,1,1,1
9464,327373,33,9,5012516,57004,0,8,0,2
9465,1272901,19,42,4933051,70681,0,8,1,2
9466,556525,1,2,4994291,87321,0,0,0,1
9467,1085170,25,10,5056523,48956,2,3,1,1
9468,1174769,38,3,5022970,2247,1,5,0,2
9469,1095507,46,5,4951390,88241,1,0,1,1
9470,697566,13,38,5055597,45165,0,1,0,2
9471,765262,35,28,5031155,83722,2,5,1,0
9472,376893,4,7,5013936,47362,2,9,0,1
9473,274720,2,44,4987047,40454,1,1,1,1
9474,365903,3,15,4971705,80304,2,1,0,0
9475,1219437,43,16,5095234,48517,1,2,1,1
9476,1005386,20,44,4979966,78453,0,7,0,2
9477,1314617,43,12,5049941,788,0,1,1,2
9478,1159813,11,48,5023052,15926,2,8,0,2
9479,282790,45,7,4997215,16177,0,0,1,2
9480,1095065,42,27,4963056,73524,2,6,0,1
9481,1332286,12,40,5031989,25788,1,8,1,2
9482,190680,41,14,5008340,18290,2,2,0,2
9483,198782,0,7,5034382,75184,2,1,1,0
9484,1442926,7,49,4999424,52196,0,5,0,2
9485,191962,22,48,4952041,71152,0,2,1,2
9486,1259949,32,40,5040780,2571,2,1,0,2
9487,165501,43,46,5022133,71557,0,9,1,2
9488,89201,37,41,5045066,16759,1,8,0,2
9489,610935,9,40,5061604,1161,2,0,1,1
9490,741618,15,12,4947084,87810,2,1,0,0
9491,1374104,25,9,5004153,68775,0,9,1,2
9492,796371,0,32,5033782,72351,0,3,0,2
9493,869731,19,30,4979934,56152,1,9,1,2
9494,567442,40,12,4955460,49490,2,9,0,2
9495,162043,33,27,5005758,25384,1,9,1,2
9496,672217,16,1,5007780,83166,1,7,0,1
9497,1037515,18,6,5021404,71974,2,6,1,0
9498,1104195,9,19,4935029,84287,1,3,0,1
9499,588368,29,49,5007855,2598,2,5,1,2
9500,1029047,41,35,5039845,47717,0,7,0,2
9501,1228548,40,16,5004356,73974,2,0,1,0
9502,401353,3,15,4962824,28325,2,7,0,2
9503,839733,16,45,5063264,12886,1,5,1,2
9504,1054551,40,19,5026226,83371,1,3,0,1
9505,455317,14,21,5066735,28729,0,7,1,2
9506,1291623,12,42,5001839,41804,2,3,0,1
9507,1122686,5,20,4877917,31984,2,9,1,1
9508,1168498,30,36,4974962,45666,0,4,0,2
9509,1095288,43,21,4996859,87999,2,3,1,0
9510,538446,36,21,4917316,38203,1,8,0,2
9511,244033,0,21,5016807,10892,0,2,1,1
9512,123295,22,10,4985760,20078,1,8,0,2
9513,124700,22,37,5060682,24908,0,3,1,2
9514,896411,16,39,4958404,69716,2,6,0,1
9515,1140322,10,20,4941876,38366,2,2,1,0
9516,948988,13,39,4917222,89248,1,4,0,1
9517,726847,36,31,4996511,70889,2,0,1,0
9518,145034,17,25,5039564,73392,2,2,0,0
9519,166789,2,10,4989611,29172,0,7,1,2
9520,1396971,42,7,4950962,33060,1,4,0,2
9521,906167,3,45,5043329,62286,2,3,1,0
9522,1040377,37,47,5012072,66471,2,0,0,1
9523,986032,39,12,5050246,63111,0,9,1,2
9524,280743,38,41,5047558,88942,2,6,0,1
9525,862879,16,7,5016126,58448,2,8,1,1
9526,751103,49,17,4980088,9897,2,9,0,2
9527,965980,28,12,5055998,41816,1,1,1,1
9528,1376762,49,37,4981217,49943,0,1,0,2
9529,516662,9,20,4947423,24873,2,2,1,1
9530,243410,15,22,5054820,30416,1,6,0,2
9531,1199782,32,21,5025141,21976,2,7,1,2
9532,794541,29,27,4984679,4035,0,0,0,2
9533,864664,20,45,4994752,39244,1,7,1,2
9534,1023723,34,49,5031912,564,0,7,0,2
9535,533469,10,13,4902242,13136,1,7,1,2
9536,664084,49,28,4966844,31189,0,1,0,2
9537,217887,29,6,5000155,53414,1,1,1,1
9538,1477999,6,34,4958298,60866,1,2,0,1
9539,674568,8,18,5028869,57451,2,6,1,1
9540,148,17,44,5087534,81047,2,4,0,0
9541,1153171,19,6,5076604,77297,1,2,1,1
9542,1439117,0,43,4981893,67909,0,6,0,2
9543,293018,37,25,5026930,31870,1,9,1,2
9544,1215882,38,43,5027123,1216,0,5,0,2
9545,383044,29,28,5014597,56944,1,1,1,1
9546,1471223,36,30,4929648,75843,1,5,0,2
9547,686139,20,36,5012395,22134,2,1,1,1
9548,610947,45,36,5003005,15031,2,6,0,2
9549,723769,0,43,5029098,79175,1,1,1,0
9550,411577,22,42,5086533,74992,1,0,0,1
9551,1032898,47,12,4923470,88435,0,4,1,2
9552,740776,30,40,4958073,33893,1,8,0,2
9553,170125,7,23,4961575,1231,0,2,1,1
9554,373212,29,7,4929105,18830,2,1,0,2
9555,1470527,47,5,4957791,57493,0,9,1,2
9556,283541,10,4,5066966,68660,0,3,0,2
9557,63245,5,27,4982649,30682,1,9,1,2
9558,730435,22,39,4986476,52835,0,5,0,2
9559,806202,4,0,4982555,44400,2,0,1,0
9560,354800,3,8,4985381,6992,1,2,0,2
9561,596982,9,28,5017182,83172,2,4,1,0
9562,536295,40,39,4911925,62229,0,5,0,2
9563,1335010,44,14,4967586,88982,2,2,1,0
9564,1423751,36,1,4953751,38758,2,4,0,1
9565,1132769,12,27,5037371,18826,1,9,1,2
9566,1311150,5,4,5009070,9019,0,4,0,2
9567,1038287,48,36,4995354,17502,2,7,1,2
9568,1255559,48,33,5061275,34410,0,8,0,2
9569,856499,24,13,5018562,12288,0,3,1,2
9570,473949,19,15,5001511,9436,2,4,0,2
9571,789308,6,28,5045662,74018,0,1,1,1
9572,1204351,46,33,5026960,2903,2,5,0,2
9573,1132345,8,20,4995976,88324,2,3,1,0
9574,1112101,5,5,4957327,43093,1,5,0,1
9575,1052037,26,16,4971964,9367,1,5,1,2
9576,276477,43,0,4911549,44462,2,6,0,2
9577,754263,7,30,4976495,43862,2,6,1,1
9578,642196,45,39,5012365,65023,1,3,0,2
9579,965273,26,22,4958784,35002,1,5,1,2
9580,16377,26,36,5086328,81864,0,5,0,2
9581,795095,5,30,5082455,10438,0,8,1,2
9582,627490,40,17,5043630,46932,0,5,0,2
9583,875171,10,45,5073473,65074,1,2,1,1
9584,123957,16,7,5021343,53518,0,5,0,2
9585,1234169,28,17,5038437,24839,2,2,1,1
9586,1221644,45,48,4990962,14875,1,5,0,2
9587,296244,47,16,4968713,37606,1,3,1,2
9588,1230438,18,39,5012917,86038,0,0,0,2
9589,1358476,2,39,5012368,80958,0,7,1,2
9590,1424624,38,47,5103893,9239,2,1,0,2
9591,1426229,47,17,5035817,48477,2,5,1,1
9592,437051,9,20,4974319,34403,2,8,0,2
9593,1188620,25,31,4979783,33249,1,8,1,2
9594,464935,12,48,4999119,44276,0,7,0,2
9595,102038,17,43,5067917,68712,2,9,1,1
9596,462422,24,35,5066043,60404,1,8,0,2
9597,472355,19,1,5051874,38110,1,6,1,2
9598,394936,27,45,5045676,74129,0,7,0,2
9599,1386196,40,5,4931225,84762,1,6,1,1
9600,1096294,0,24,5101304,19949,0,1,0,1
9601,184932,32,27,5033726,87771,2,8,1,1
9602,115426,23,9,5038714,20276,0,4,0,2
9603,1451125,27,1,4998350,26152,2,1,1,1
9604,93567,3,48,5036500,7227,2,9,0,2
9605,928536,34,0,5000571,77713,0,2,1,2
9606,811698,24,1,4976044,11137,0,6,0,2
9607,508683,15,33,4931370,43732,1,0,1,1
9608,1084298,42,38,5003007,3638,1,0,0,2
9609,875595,12,10,4918022,44993,0,8,1,2
9610,581729,38,29,4981044,45582,1,6,0,2
9611,454963,27,4,4884455,30536,0,3,1,2
9612,14518,38,33,5003642,21773,2,9,0,2
9613,1265927,9,19,4972139,22276,0,4,1,1
9614,385034,22,25,4823715,70004,1,6,0,2
9615,1068115,12,21,5101176,60287,2,3,1,0
9616,308246,43,1,4988338,61926,2,5,0,1
9617,936068,5,36,5005886,31061,0,9,1,2
9618,505659,11,44,5084733,46658,2,0,0,1
9619,227023,11,20,5003403,34141,1,0,1,1
9620,1477325,48,48,5029992,38185,2,2,0,2
9621,288851,26,0,4963583,13750,0,9,1,2
9622,485313,19,20,4914243,29870,2,7,0,2
9623,492030,3,16,5041155,87936,0,4,1,2
9624,720052,9,1,4987498,55,1,5,0,2
9625,1205285,25,21,4983582,39654,0,6,1,2
9626,530363,45,16,5049039,56251,1,7,0,2
9627,828473,41,29,5040705,185,1,0,1,2
9628,396824,3,21,4923110,66254,1,9,0,2
9629,32308,44,0,4945051,21939,2,6,1,2
9630,1090147,38,3,5034467,60293,1,3,0,2
9631,946786,5,8,5029562,4749,2,4,1,1
9632,60391,33,35,5082499,58268,1,7,0,2
9633,965481,1,24,4940188,3045,0,2,1,1
9634,1257019,30,28,5001782,2437,1,1,0,2
9635,839936,10,6,5004080,53421,2,6,1,1
9636,1051741,4,12,4989240,65278,2,0,0,0
9637,664081,0,25,4981044,15581,2,3,1,1
9638,117560,5,11,5026123,29384,2,2,0,1
9639,1250067,5,40,5006239,16594,2,1,1,1
9640,672102,38,29,4980742,60154,0,3,0,2
9641,1334909,44,36,5085884,17549,2,4,1,2
9642,1292762,25,33,5011747,23759,0,4,0,2
9643,149024,12,37,4941210,48604,1,9,1,2
9644,592734,26,27,5050035,40056,0,2,0,2
9645,246625,24,5,4975688,81955,1,9,1,2
9646,1391330,48,13,4915642,20165,2,2,0,2
9647,765567,15,44,5013654,18385,0,0,1,1
9648,121519,45,14,5051067,55515,0,5,0,2
9649,653378,44,14,4987747,73537,2,1,1,0
9650,1437866,13,45,4979470,29200,2,2,0,1
9651,761721,23,48,5044759,64701,1,1,1,1
9652,1401497,13,23,4932497,42149,2,0,0,1
9653,1386189,5,44,4971340,57821,1,1,1,0
9654,1277291,38,38,5032358,41285,2,1,0,1
9655,1461436,3,17,4970441,14460,0,7,1,2
9656,62011,7,4,5016154,42220,2,2,0,1
9657,967835,29,36,4976264,61139,2,6,1,1
9658,1011156,18,31,5029469,408,0,7,0,2
9659,678522,43,5,5070083,74012,0,0,1,2
9660,971781,29,19,5035502,65636,2,7,0,1
9661,1485167,8,5,5006318,58053,0,7,1,2
9662,1115215,41,30,5018476,44851,1,8,0,2
9663,1146012,42,9,5078283,78877,2,8,1,1
9664,111802,7,21,4977589,30242,0,1,0,2
9665,498844,19,22,4994368,89733,2,8,1,0
9666,1313790,3,34,5021086,30933,1,2,0,1
9667,1349785,34,38,4987340,38183,1,1,1,1
9668,1254339,1,35,5069220,89161,2,3,0,0
9669,765927,41,0,4916061,10203,0,9,1,2
9670,104034,6,4,5002093,3307,1,5,0,2
9671,829459,5,0,4941589,31471,1,3,1,1
9672,1334870,29,29,5010387,37980,1,0,0,1
9673,345694,6,35,5032200,28399,1,7,1,2
9674,879322,12,21,4994036,21938,1,3,0,2
9675,676439,41,4,5083533,68792,0,0,1,2
9676,625122,47,35,5027668,39303,2,3,0,2
9677,838504,33,11,4954935,48167,2,6,1,1
9678,1309690,49,12,5086338,5685,2,9,0,2
9679,1219507,29,7,5033258,60158,0,4,1,2
9680,666519,2,28,5020822,34729,1,8,0,2
9681,1202906,40,26,4948392,32021,2,0,1,1
9682,62971,5,12,5066118,19131,2,6,0,2
9683,917038,5,25,5019932,30220,0,9,1,2
9684,1165221,16,12,4985686,42773,1,7,0,2
9685,1146847,31,36,5047300,71656,1,5,1,1
9686,1403087,11,11,4990180,56543,2,3,0,0
9687,1421271,45,3,5026186,78674,2,9,1,1
9688,149597,42,23,4924990,8149,2,3,0,2
9689,1475531,40,1,5007574,31277,2,1,1,1
9690,60295,35,48,5084272,2383,0,4,0,2
9691,83342,41,49,5105803,12053,2,7,1,2
9692,1087852,48,10,4933921,15930,2,5,0,2
9693,176642,5,45,4990397,84747,1,6,1,1
9694,101986,19,44,5022887,30953,2,1,0,1
9695,990912,26,25,4958506,17885,1,3,1,2
9696,1379753,48,2,4992927,73064,1,8,0,2
9697,1025256,49,37,5056248,37636,0,0,1,2
9698,643306,24,7,5013764,61860,0,8,0,2
9699,205957,29,22,5113436,75654,1,8,1,2
9700,1141003,30,48,4964082,24706,0,9,0,2
9701,1277335,18,49,4933841,82464,0,0,1,1
9702,1481091,48,26,4976545,64503,0,6,0,2
9703,1067875,45,22,5082100,48426,2,0,1,1
9704,264161,18,39,4976155,63997,1,6,0,2
9705,1352250,14,33,4987300,74512,0,9,1,2
9706,656023,48,6,5031151,1791,0,9,0,2
9707,1493906,39,29,5061676,5319,0,4,1,2
9708,269029,47,40,4987415,54224,1,7,0,2
9709,183616,12,6,4953749,63979,2,0,1,0
9710,917603,2,46,4989021,29469,1,7,0,2
9711,453676,21,9,4944925,5462,2,0,1,1
9712,1431261,0,0,4912761,12396,0,2,0,1
9713,326633,31,8,4951055,79075,1,6,1,1
9714,1304293,2,44,5012379,3475,0,8,0,2
9715,1723,9,39,4945763,76104,2,4,1,0
9716,325809,13,10,5144362,47963,0,1,0,2
9717,917859,36,27,4947193,62712,2,3,1,1
9718,16319,29,0,4950626,77920,2,0,0,0
9719,1232251,37,18,5080105,39035,2,1,1,1
9720,298843,13,23,5002405,46758,0,1,0,2
9721,1353354,29,16,4924835,21734,2,8,1,2
9722,784473,32,18,4939320,44384,1,3,0,2
9723,1097224,15,48,5047770,2914,1,4,1,2
9724,200084,19,22,4916889,52370,2,7,0,1
9725,1061131,45,37,5084218,7124,2,8,1,2
9726,3293,33,24,5017687,77162,1,4,0,2
9727,1360139,45,46,4953605,82038,0,0,1,2
9728,78371,12,12,5023590,74737,2,3,0,0
9729,1266105,27,16,5005809,26892,2,9,1,2
9730,1324292,25,8,4983908,78086,0,0,0,2
9731,374665,25,32,4953445,3285,0,2,1,2
9732,1490365,33,35,5073096,21010,2,5,0,2
9733,1167847,44,45,4884927,77018,2,4,1,0
9734,973142,35,33,4978106,142,1,0,0,2
9735,271224,18,21,5004658,49180,1,3,1,1
9736,1405354,29,30,4929227,13481,2,2,0,2
9737,158834,22,0,4937648,71058,0,9,1,2
9738,408397,0,49,5038769,77505,2,9,0,1
9739,415294,41,9,4945328,49438,0,1,1,2
9740,1495870,27,33,5089253,15612,1,3,0,2
9741,1252191,7,23,4943692,46822,2,7,1,1
9742,589820,4,47,4877616,73709,0,2,0,2
9743,789746,12,9,4877603,34717,0,5,1,2
9744,381448,19,45,4974353,89294,0,8,0,2
9745,730974,47,48,5053255,41397,1,0,1,2
9746,1305743,14,33,4934038,79057,0,3,0,2
9747,1441508,34,38,5011312,6704,1,3,1,2
9748,1352662,38,2,4978734,54739,2,5,0,1
9749,935805,36,44,5020611,8639,0,3,1,2
9750,651590,42,18,4986707,17031,1,5,0,2
9751,792875,16,39,4939757,50672,1,5,1,1
9752,523537,17,26,5037559,47835,0,9,0,2
9753,388233,31,31,4957195,36705,2,5,1,1
9754,1084642,45,33,4960646,41070,1,4,0,2
9755,274226,40,35,5128020,36909,1,3,1,2
9756,1367998,5,15,4950772,23631,1,3,0,1
9757,1286074,46,16,4982776,81480,0,9,1,2
9758,179924,39,12,4964398,9008,1,1,0,2
9759,1012565,43,43,4993625,22042,2,0,1,1
9760,89555,14,2,4990113,33178,1,8,0,2
9761,1111551,41,35,5024885,70979,2,2,1,0
9762,1172401,6,9,5019626,24707,2,0,0,1
9763,1338971,19,20,5055467,15922,1,0,1,1
9764,23874,42,27,5041527,10888,0,8,0,2
9765,1288056,31,15,4956812,30265,1,4,1,2
9766,1447441,37,44,5018888,76851,2,9,0,1
9767,394033,2,48,4930079,25515,2,1,1,1
9768,1195560,26,45,5096150,58069,1,6,0,2
9769,1193278,4,26,4958461,27486,1,6,1,1
9770,1130825,32,17,5042952,68217,1,0,0,1
9771,195371,47,14,4984502,36535,2,9,1,2
9772,1091304,12,34,5001128,44785,2,7,0,1
9773,1404939,3,21,4960259,82677,1,0,1,0
9774,667181,46,19,4924069,25546,1,5,0,2
9775,1033289,32,22,5092768,15337,2,1,1,1
9776,505937,18,8,5091559,6188,0,9,0,2
9777,1153475,29,12,4959461,19666,0,2,1,2
9778,292229,9,29,4988038,49078,1,5,0,2
9779,1021321,15,15,4981443,25752,1,5,1,1
9780,154937,0,3,4922369,64851,0,4,0,2
9781,90354,6,5,4992769,40036,1,6,1,1
9782,385405,8,31,5106012,58288,0,0,0,2
9783,1034306,15,49,5036022,84831,0,3,1,2
9784,20145,46,38,4964665,82076,0,1,0,2
9785,316896,33,26,5031485,1349,1,9,1,2
9786,637301,19,19,5054058,21027,1,9,0,2
9787,243097,1,49,4982654,4497,1,5,1,2
9788,647043,22,22,5059326,87246,0,3,0,2
9789,876250,43,37,5021399,53562,1,0,1,1
9790,775846,11,28,4995993,29665,0,9,0,2
9791,1243445,4,32,4923457,3538,1,6,1,2
9792,690531,27,16,4973542,22976,1,9,0,2
9793,376379,14,18,4981465,79228,2,4,1,0
9794,282048,4,15,5032103,15493,1,9,0,2
9795,370753,48,9,5031255,84664,0,9,1,2
9796,153371,35,20,5031645,24107,0,4,0,2
9797,901472,34,30,4952836,13978,0,4,1,2
9798,117997,1,8,5045563,20221,1,9,0,2
9799,1288101,32,29,5079920,57327,1,4,1,1
9800,142713,33,43,5039953,49990,0,0,0,2
9801,1483792,10,3,5011932,44802,0,1,1,1
9802,1117142,34,43,5009388,9201,1,1,0,2
9803,1404016,48,4,5018740,13074,1,3,1,2
9804,884591,47,10,5021579,54760,1,4,0,2
9805,1181049,47,25,4987153,21331,0,2,1,2
9806,366166,43,27,5027266,58221,2,0,0,1
9807,575574,19,16,4941342,55432,1,5,1,1
9808,580875,48,18,4983235,47671,1,4,0,2
9809,797413,12,7,4973925,52804,1,9,1,2
9810,994855,25,8,4958971,27446,1,5,0,2
9811,574341,41,29,4906321,34278,2,5,1,2
9812,209661,37,41,4917526,677,1,3,0,2
9813,762159,23,46,4946852,759,2,4,1,2
9814,56689,27,44,5082642,14657,2,1,0,2
9815,162759,26,49,4973710,43064,1,1,1,1
9816,22640,33,38,4986800,35089,1,6,0,2
9817,77194,28,21,4993563,71433,1,5,1,1
9818,1300328,21,12,4958161,1303,1,0,0,2
9819,353590,1,36,5014182,26881,1,8,1,2
9820,1005727,49,22,5026220,74573,0,4,0,2
9821,993960,5,41,4980376,68242,2,0,1,0
9822,752998,3,5,5050976,38406,1,8,0,2
9823,1365871,48,3,5072398,67221,2,1,1,0
9824,1009339,40,11,4973591,46877,2,3,0,1
9825,136197,37,32,4979783,70735,1,5,1,2
9826,68379,16,22,5061353,86872,2,8,0,1
9827,1355301,24,39,5019075,37590,2,2,1,1
9828,1331650,11,12,4967819,149,1,2,0,2
9829,1219434,9,14,5016120,77427,0,0,1,1
9830,700583,45,1,5057203,64212,1,6,0,2
9831,1186894,15,27,4991019,27276,0,6,1,2
9832,1484822,43,15,5042925,62474,0,9,0,2
9833,1045059,17,32,5024526,46987,1,7,1,1
9834,202456,46,46,4927479,67747,1,9,0,2
9835,726656,37,41,5095363,18706,1,2,1,2
9836,108768,30,44,4994872,81541,1,8,0,2
9837,377942,34,27,5022902,31365,2,8,1,2
9838,149334,33,8,5029347,49047,1,7,0,2
9839,989211,30,3,5129855,13153,1,6,1,2
9840,1000168,2,49,4919075,23618,0,0,0,1
9841,359818,15,36,4901999,73041,2,5,1,0
9842,1201108,35,22,4895145,33521,0,8,0,2
9843,442490,48,10,4974462,43512,1,2,1,2
9844,319519,6,6,5028530,21867,2,4,0,1
9845,758975,39,49,5016735,36777,1,3,1,2
9846,84411,48,7,4911382,89606,2,1,0,1
9847,1408792,36,47,4990062,89239,0,7,1,2
9848,1173722,29,10,5040986,44755,0,7,0,2
9849,662024,1,29,4973535,34154,1,9,1,2
9850,1305254,24,9,5025756,31445,1,1,0,1
9851,73559,3,13,5003438,85921,1,5,1,1
9852,1166116,48,8,4942693,11518,0,2,0,2
9853,1223907,7,34,4919118,13895,1,9,1,2
9854,276922,20,27,4996629,28472,1,4,0,2
9855,1103736,33,4,4920016,83436,1,4,1,1
9856,1151125,39,2,4938912,82084,0,1,0,2
9857,692821,14,39,5113839,12888,2,2,1,1
9858,446896,1,23,5004379,48435,1,1,0,1
9859,50568,37,49,5045233,65218,2,8,1,1
9860,1257753,38,30,4946741,46469,0,8,0,2
9861,1459786,3,28,4912663,43538,2,7,1,1
9862,426258,12,24,4977279,65209,0,8,0,2
9863,412198,21,44,4979644,49571,0,8,1,2
9864,1068584,27,30,5001132,45715,2,0,0,1
9865,1255287,34,2,5012497,75195,1,6,1,1
9866,27357,44,49,4950624,24661,2,2,0,2
9867,1306953,49,40,5053826,38923,1,0,1,1
9868,1378349,18,32,5107075,30097,2,8,0,2
9869,1329231,15,8,4913480,33111,1,1,1,1
9870,539762,27,6,5033993,27332,0,0,0,2
